DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2012-12-19,17.46,27,18.0,27,798.9999999999999,798.9999999999999,-889.0,-91.70000000000012
2013-10-04,17.87,11,18.0,27,810.0000000000001,810.0000000000001,-830.0000000000001,-21.7
2014-08-06,17.3,13,18.0,27,806.0,806.0,-898.0,-93.7
2018-06-26,17.54,1,17.0,27,926.0,926.0,-1000.0,-75.7
2021-07-06,17.94,8,17.0,27,873.0,873.0,-999.0,-127.7
2021-07-23,17.48,5,18.0,27,769.9999999999999,769.9999999999999,-900.0,-131.7000000000001
2021-12-30,17.79,27,18.0,27,662.0,662.0,155.99999999999986,816.2999999999998
2023-04-18,17.34,29,17.0,27,772.0,772.0,-885.0,-114.7
