DATE,VIX_HIGH,DTE,ATM_STRIKE,SELL_STRIKE,SPREAD_COST,MAX_PROFIT,EXPIRY_VALUE,RETURN
2018-07-11,14.15,6,15.0,32,1668.9999999999998,1668.9999999999998,-1676.9999999999998,-9.7
